                              | phys frel  mag | phys  frel  mag    re    ar      pa    n     | phys  frel  mag    hr    ar      pa   mu0    | phys  frel  mu0   rout   ar     pa    | phys frel mu0    rs    hs      pa   | phys  frel  mag   re     ar    pa  n         | phys  frel  mag    hr    ar     pa    mu0    | phys  frel  mu0   rout   ar     pa    | phys frel mu0    rs    hs     pa   
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
886   NGC3521     bdd     3 4 |    -      -    |B    0.104 10.566    6.2  0.678  163.2  2.866 |D    0.674  8.537   39.1  0.514  162.8 18.491 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |D    0.222  9.726  109.0  0.453  162.3 21.908 |      -      -      -      -      -    |    -      -      -      -      -    
887   NGC3522     b       1 5 |    -      -    |B    1.000 12.486   18.3  0.556  114.1  7.394 |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
888   NGC3526     d       1 5 |    -      -    |      -      -      -      -      -      -    |D    1.000 13.151   18.8  0.182   56.6 21.512 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
889   NGC3547     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.977 12.736   10.9  0.506    5.5 19.915 |BAR  0.023 21.042   15.1  0.206  177.5 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
890   NGC3549     nd      2 5 |N  0.008 16.829 |      -      -      -      -      -      -    |D    0.992 11.537   22.0  0.393   38.0 20.242 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
891   NGC3556     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.929  9.383   62.6  0.292   80.7 20.359 |BAR  0.071 18.510   63.9  0.080   74.9 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
892   NGC3583     bdbarf  3 5 |    -      -    |B    0.091 13.530    1.1  0.508  121.1  1.210 |D    0.843 11.112   13.5  0.782  131.3 18.766 |BAR  0.066 18.933   14.2  0.493   71.2 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
893   NGC3589     d       1 5 |    -      -    |      -      -      -      -      -      -    |D    1.000 14.015   15.4  0.582   51.5 21.951 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
894   NGC3592     zz      2 4 |    -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.433 19.550   10.4  2.307  118.7 |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.567 21.344   20.6  7.998  117.2 
895   NGC3593     bd      2 5 |    -      -    |B    0.472 10.696   11.0  0.332   89.9  1.041 |D    0.528 10.576   32.5  0.443   89.3 20.128 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
896   NGC3596     bd      2 5 |    -      -    |B    0.073 13.868    3.1  0.926  112.2  2.641 |D    0.927 11.111   21.6  0.931  108.2 19.775 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
897   NGC3599     bdbar   3 5 |    -      -    |B    0.305 12.929    3.4  0.886   96.1  5.040 |D    0.581 12.229   24.8  0.920   41.9 21.196 |BAR  0.114 20.906   29.6  0.635  105.9 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
898   NGC3600     bz      2 4 |    -      -    |B    0.820 12.871   14.8  0.541    2.7  2.010 |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.180 21.857   27.5  5.016    4.4 |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
899   NGC3608     -       0 2 |    -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
900   NGC3611     bd      2 5 |    -      -    |B    0.848 11.862    9.5  0.675   19.3  2.869 |D    0.152 13.710   27.7  0.625   29.4 22.915 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
901   NGC3614     dn      2 5 |N  0.015 16.649 |      -      -      -      -      -      -    |D    0.985 12.082   23.6  0.557  101.4 20.940 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
902   NGC3619     bd      2 4 |    -      -    |B    0.725 11.110   29.9  0.864   49.9  9.242 |D    0.275 12.308   26.2  0.931   63.5 21.391 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
903   NGC3622     dd      2 4 |    -      -    |D    0.766 13.229   13.2  0.512    6.3  1.240 |D    0.233 14.411   32.1  0.667    3.0 23.938 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
904   NGC3623     bd      2 5 |    -      -    |B    0.260 10.030   22.2  0.697  139.9  2.172 |D    0.741  8.893   65.2  0.281  174.0 19.960 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
905   NGC3625     dbarf   2 5 |    -      -    |      -      -      -      -      -      -    |D    0.955 13.476   10.5  0.399  151.9 20.587 |BAR  0.045 19.752    7.6  0.256  130.0 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
906   NGC3626     bdbar   3 5 |    -      -    |B    0.297 11.939    2.4  0.631  166.2  3.119 |D    0.567 11.237   22.9  0.691  163.2 20.033 |BAR  0.135 19.990   43.3  0.387  170.1 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
907   NGC3627     bdbar   3 5 |    -      -    |B    0.091 10.882    4.7  0.584  170.9  2.089 |D    0.778  8.557   54.0  0.584  166.2 19.213 |BAR  0.131 18.906  100.2  0.220  157.2 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
908   NGC3628     zz      2 4 |    -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.404 17.995   37.0 11.484  104.2 |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.596 20.122  114.5 38.860  103.0 
909   NGC3629     bd      2 5 |    -      -    |B    0.044 16.224    4.8  0.686   28.9  0.837 |D    0.956 12.874   16.8  0.778   25.1 20.994 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
910   NGC3631     bd      2 5 |    -      -    |B    0.211 11.915    7.6  0.927  132.5  1.270 |D    0.789 10.482   46.9  0.839  112.9 20.832 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
911   NGC3633     nd      2 5 |N  0.145 14.315 |      -      -      -      -      -      -    |D    0.855 12.381    6.1  0.373   71.6 18.317 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
912   NGC3637     bdbarfn 4 5 |N  0.024 15.303 |B    0.242 12.793    2.7  0.932   16.0  1.713 |D    0.579 11.843   18.8  0.891  138.1 20.213 |BAR  0.155 19.549   22.5  0.612   35.9 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
913   NGC3642     ddn     3 5 |N  0.064 14.582 |      -      -      -      -      -      -    |D    0.135 13.764    2.6  0.905   98.0 17.814 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |D    0.801 11.830   15.9  0.905   98.0 19.836 |      -      -      -      -      -    |    -      -      -      -      -    
914   NGC3648     b       1 5 |    -      -    |B    1.000 11.818   15.4  0.584   68.7  5.911 |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
915   NGC3652     dbarfn  3 5 |N  0.007 18.137 |      -      -      -      -      -      -    |D    0.936 12.764   16.4  0.395  152.4 20.830 |BAR  0.057 19.074   15.0  0.086  169.9 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
916   NGC3654     dbarf   2 5 |    -      -    |      -      -      -      -      -      -    |D    0.914 13.037   11.1  0.607   27.7 20.268 |BAR  0.086 19.170   11.2  0.202   59.5 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
917   NGC3655     ddn     3 5 |N  0.050 14.338 |      -      -      -      -      -      -    |D    0.812 11.299    8.6  0.604   33.8 17.955 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |D    0.138 13.223   25.1  0.917   79.7 22.217 |      -      -      -      -      -    |    -      -      -      -      -    
918   NGC3659     dbarf   2 5 |    -      -    |      -      -      -      -      -      -    |D    0.892 12.645   10.5  0.601   55.3 19.745 |BAR  0.108 19.410   12.8  0.359   62.8 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
919   NGC3664     dbarf   2 5 |    -      -    |      -      -      -      -      -      -    |D    0.913 13.198   27.4  0.778   87.1 22.380 |BAR  0.087 21.293   24.8  0.245   42.4 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
920   NGC3666     bd      2 5 |    -      -    |B    0.037 15.178    1.7  0.884  141.0  1.075 |D    0.963 11.632   15.4  0.301   97.5 19.559 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
921   NGC3669     zz      2 4 |    -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.093 20.257    9.7  1.215  151.1 |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.907 20.482   20.5  6.976  154.6 
922   NGC3672     dn      2 5 |N  0.015 15.126 |      -      -      -      -      -      -    |D    0.985 10.585   26.8  0.388    7.8 19.720 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
923   NGC3673     bdbarfn 4 5 |N  0.021 15.158 |B    0.062 13.958    3.7  0.608   69.8  1.220 |D    0.868 11.095   28.4  0.607   76.7 20.356 |BAR  0.049 20.884   37.5  0.315   87.0 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
924   NGC3675     ddn     3 5 |N  0.016 13.783 |      -      -      -      -      -      -    |D    0.130 11.489    6.1  0.413  179.3 17.395 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |D    0.854  9.446   38.5  0.433    0.5 19.371 |      -      -      -      -      -    |    -      -      -      -      -    
925   NGC3681     bdbar   3 5 |    -      -    |B    0.071 14.428    1.7  0.699  155.4  1.105 |D    0.816 11.771   13.3  0.895  123.5 19.378 |BAR  0.113 18.762   12.9  0.499  155.1 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
926   NGC3682     bd      2 5 |    -      -    |B    0.652 12.008    7.4  0.568   97.6  1.908 |D    0.348 12.687   30.3  0.645   91.9 22.088 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
927   NGC3683     ddn     3 2 |N  0.018 15.261 |D    0.099 13.395   21.7  0.967  121.2  0.247 |D    0.883 11.013   10.0  0.240  127.5 18.006 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
928   NGC3683A    dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.979 12.101   15.4  0.672   64.7 20.033 |BAR  0.021 19.382    6.4  0.404   77.6 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
929   NGC3684     bdbar   3 5 |    -      -    |B    0.034 15.328    3.1  0.324  116.3  1.299 |D    0.918 11.752   15.5  0.678  120.1 19.694 |BAR  0.047 20.561   20.7  0.383  144.3 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
930   NGC3686     bdbar   3 5 |    -      -    |B    0.029 14.685    1.4  0.636   83.1  1.858 |D    0.950 10.891   25.9  0.817   19.5 19.955 |BAR  0.021 20.790   32.2  0.187   81.9 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
931   NGC3687     bdbarf  3 5 |    -      -    |B    0.107 14.623    1.9  0.648  166.3  1.169 |D    0.870 12.343   11.8  0.951   42.0 19.704 |BAR  0.023 20.671   12.0  0.369  175.7 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
932   NGC3689     dn      2 5 |N  0.041 15.121 |      -      -      -      -      -      -    |D    0.959 11.692   10.3  0.619   90.9 18.753 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
933   NGC3691     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.508 13.599   16.7  0.757   21.6 21.713 |BAR  0.492 21.083   38.8  0.609   29.3 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
934   NGC3692     bd      2 5 |    -      -    |B    0.065 14.718    1.3  0.875   32.5  1.475 |D    0.935 11.822   14.4  0.249   93.9 19.615 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
935   NGC3701     bd      2 5 |    -      -    |B    0.093 15.555    4.9  0.651  153.0  0.562 |D    0.907 13.075   11.7  0.511  142.8 20.418 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
936   NGC3705     bdbar   3 5 |    -      -    |B    0.091 13.012    1.9  0.751  122.5  2.713 |D    0.835 10.606   23.4  0.527  118.5 19.450 |BAR  0.074 19.690   24.9  0.592   36.1 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
937   NGC3712     d       1 5 |    -      -    |      -      -      -      -      -      -    |D    1.000 15.044   17.7  0.199  156.8 23.280 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
938   NGC3715     dn      2 5 |N  0.113 14.354 |      -      -      -      -      -      -    |D    0.887 12.107    6.5  0.830  138.0 18.166 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
939   NGC3718     bdd     3 5 |    -      -    |B    0.657 10.256   46.7  0.921   25.7  9.023 |D    0.110 12.354   84.4  0.385    7.6 23.980 |D    0.234 21.927  152.4  0.587  159.3 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
940   NGC3726     bd      2 5 |    -      -    |B    0.026 14.041    3.7  0.459   27.4  1.165 |D    0.974 10.095   50.0  0.629   18.1 20.585 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
941   NGC3729     bdbarf  3 5 |    -      -    |B    0.063 13.954    0.3  0.653   38.7  4.309 |D    0.904 11.087   21.4  0.711  172.3 19.734 |BAR  0.033 19.959   21.0  0.280   27.6 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
942   NGC3730     dd      2 5 |    -      -    |D    0.398 12.964    4.9  0.510  101.7  1.260 |D    0.602 12.509    7.1  0.909   79.2 18.769 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
943   NGC3733     ddn     3 5 |N  0.004 18.553 |      -      -      -      -      -      -    |D    0.170 14.346   10.5  0.611  162.3 21.458 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |D    0.827 12.602   53.2  0.318  169.4 23.226 |      -      -      -      -      -    |    -      -      -      -      -    
944   NGC3735     nd      2 5 |N  0.039 14.432 |      -      -      -      -      -      -    |D    0.961 10.941   16.9  0.230  129.2 19.072 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
945   NGC3738     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.873 12.014   24.2  0.761  158.0 20.933 |BAR  0.127 21.107   29.1  0.713  119.5 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
946   NGC3752     dbarnf  3 5 |N  0.012 17.537 |      -      -      -      -      -      -    |D    0.828 12.972   13.4  0.607  154.6 20.606 |BAR  0.159 20.296   22.6  0.306  127.5 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
947   NGC3755     ddn     3 5 |N  0.008 18.047 |      -      -      -      -      -      -    |D    0.439 13.669    9.9  0.457  119.5 20.653 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |D    0.554 13.406   39.3  0.363  129.3 23.375 |      -      -      -      -      -    |    -      -      -      -      -    
948   NGC3756     bd      2 5 |    -      -    |B    0.011 15.937    1.7  0.731    0.5  0.609 |D    0.989 11.042   31.3  0.512  179.1 20.515 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
949   NGC3757     bdbar   3 5 |    -      -    |B    0.540 12.921    2.1  0.886  120.8  2.254 |D    0.404 13.232    9.0  0.818  143.2 20.000 |BAR  0.056 20.940   21.7  0.344  105.9 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
950   NGC3769     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.861 11.795   18.9  0.318  149.4 20.172 |BAR  0.139 19.283   25.3  0.239  178.6 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
951   NGC3773     bd      2 5 |    -      -    |B    0.294 14.346    3.4  0.603   75.6  1.525 |D    0.706 13.392   12.2  0.813  168.3 20.815 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
952   NGC3779     dd      2 3 |    -      -    |D    0.136 16.620    6.6  0.438   77.5  0.770 |D    0.864 14.587   17.9  0.380   94.3 22.841 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
953   NGC3780     bd      2 5 |    -      -    |B    0.026 15.126    1.7  0.727   83.2  0.963 |D    0.974 11.183   25.2  0.768   81.9 20.184 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
954   NGC3782     dbarf   2 5 |    -      -    |      -      -      -      -      -      -    |D    0.954 13.015   11.9  0.827    2.0 20.384 |BAR  0.046 20.547   14.2  0.234  171.5 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
955   NGC3786     ddn     3 5 |N  0.287 13.067 |      -      -      -      -      -      -    |D    0.559 12.340   17.1  0.547   70.9 20.500 |D    0.153 20.701   37.1  0.423   58.5 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
956   NGC3788     bd      2 5 |    -      -    |B    0.172 13.670    3.7  0.732  111.0  2.155 |D    0.828 11.959   15.3  0.238  175.8 19.880 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
957   NGC3794     bd      2 5 |    -      -    |B    0.069 15.955    6.6  0.713   82.6  0.857 |D    0.931 13.123   19.4  0.585  124.8 21.552 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
958   NGC3795     d       1 5 |    -      -    |      -      -      -      -      -      -    |D    1.000 13.080   12.4  0.279   54.4 20.549 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
959   NGC3795A    dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.938 13.249   23.9  0.823   76.2 22.133 |BAR  0.062 22.499   22.8  0.608  110.9 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
960   NGC3810     bdd     3 5 |    -      -    |B    0.025 14.216    1.5  0.702   27.9  0.920 |D    0.393 11.220   11.9  0.706   24.6 18.600 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |D    0.582 10.795   32.0  0.741   25.7 20.313 |      -      -      -      -      -    |    -      -      -      -      -    
961   NGC3813     dn      2 5 |N  0.013 15.810 |      -      -      -      -      -      -    |D    0.987 11.147   16.1  0.372   83.1 19.173 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
962   NGC3835     bd      2 5 |    -      -    |B    0.046 15.434    1.0  0.351   71.9  0.439 |D    0.954 12.153   12.1  0.339   58.5 19.565 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
963   NGC3846A    dbar    2 2 |    -      -    |      -      -      -      -      -      -    |D    0.814 13.472   25.0  0.646   38.4 22.455 |BAR  0.186 21.636   32.6  0.373   56.4 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
964   NGC3850     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.915 13.483   24.4  0.466  122.7 22.412 |BAR  0.085 21.682   24.9  0.272  111.7 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
965   NGC3870     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.696 13.542    7.1  0.720   22.9 19.805 |BAR  0.304 18.090    9.8  0.282   31.9 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
966   NGC3876     dd      2 5 |    -      -    |D    0.198 15.050    4.7  0.493   79.2  0.502 |D    0.802 13.521   11.2  0.593  100.8 20.762 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
967   NGC3877     bd      2 5 |    -      -    |B    0.110 12.517    7.2  0.724   88.9  4.360 |D    0.890 10.251   40.1  0.207   34.7 20.260 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
968   NGC3879     d       1 5 |    -      -    |      -      -      -      -      -      -    |D    1.000 13.727   15.8  0.299  130.8 21.710 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
969   NGC3885     bdd     3 5 |    -      -    |B    0.307 12.061    2.7  0.410  120.0  0.541 |D    0.359 11.886   31.1  0.433  120.4 21.344 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |D    0.334 11.966    7.7  0.433  120.4 18.394 |      -      -      -      -      -    |    -      -      -      -      -    
970   NGC3887     bdbarf  3 5 |    -      -    |B    0.029 14.269    1.9  0.766    7.9  1.000 |D    0.941 10.475   27.2  0.840   21.9 19.640 |BAR  0.030 20.284   33.8  0.227  177.0 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
971   NGC3888     bd      2 5 |    -      -    |B    0.092 14.262    1.4  0.677  113.8  0.412 |D    0.908 11.774    9.4  0.746  121.2 18.631 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
972   NGC3892     bdbarf  3 4 |    -      -    |B    0.503 10.968  103.3  0.662   99.4  9.513 |D    0.440 11.553   23.9  0.959   99.7 20.443 |BAR  0.057 20.763   35.2  0.481  100.1 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
973   NGC3893     bd      2 5 |    -      -    |B    0.140 12.425    6.9  0.825  141.6  1.799 |D    0.860 10.454   24.4  0.632    0.0 19.387 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
974   NGC3896     b       1 5 |    -      -    |B    1.000 12.993   40.6  0.667  131.7  3.006 |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
